Date,Open,High,Low,Close,Adj Close,Volume
2004-02-01,28.239999771118164,29.75,27.520000457763672,29.649999618530273,17.167360305786133,14154400.0
2004-03-01,29.8700008392334,30.479999542236328,28.010000228881836,29.34000015258789,16.987865447998047,22773100.0
2004-04-01,29.389999389648438,31.040000915527344,28.90999984741211,29.84000015258789,17.35077667236328,25964500.0
2004-05-01,29.93000030517578,30.799999237060547,28.649999618530273,29.75,17.298446655273438,36946800.0
2004-06-01,30.030000686645508,31.989999771118164,29.540000915527344,31.479999542236328,18.304370880126953,39628800.0
2004-07-01,31.600000381469727,32.72999954223633,31.309999465942383,32.45000076293945,18.94352912902832,24797700.0
2004-08-01,32.5,32.849998474121094,30.559999465942383,31.950000762939453,18.651649475097656,48803700.0
2004-09-01,32.0,35.279998779296875,31.959999084472656,34.93000030517578,20.391298294067383,47898000.0
2004-10-01,35.04999923706055,36.83000183105469,34.349998474121094,35.13999938964844,20.59568214416504,66058100.0
2004-11-01,35.349998474121094,37.900001525878906,34.31999969482422,37.5099983215332,21.984739303588867,77605300.0
2004-12-01,37.400001525878906,37.529998779296875,34.7599983215332,36.31999969482422,21.287282943725586,71242100.0
2005-01-01,36.099998474121094,37.709999084472656,34.540000915527344,37.54999923706055,22.088144302368164,77167200.0
2005-02-01,37.7599983215332,44.75,37.709999084472656,43.849998474121094,25.794008255004883,90268200.0
2005-03-01,43.75,45.13999938964844,40.779998779296875,42.869998931884766,25.217538833618164,252411200.0
2005-04-01,43.43000030517578,44.47999954223633,39.40999984741211,40.54999923706055,23.932279586791992,366081900.0
2005-05-01,40.4900016784668,42.09000015258789,37.939998626708984,41.68000030517578,24.59919548034668,318560300.0
2005-06-01,41.91999816894531,46.150001525878906,41.810001373291016,44.45000076293945,26.2340145111084,285274700.0
2005-07-01,44.5099983215332,48.47999954223633,44.5099983215332,47.599998474121094,28.18092155456543,283648100.0
2005-08-01,47.81999969482422,50.88999938964844,46.869998931884766,50.63999938964844,29.98072052001953,302465300.0
2005-09-01,51.29999923706055,54.650001525878906,50.439998626708984,53.66999816894531,31.774587631225586,307291200.0
2005-10-01,54.04999923706055,54.29999923706055,44.939998626708984,48.81999969482422,28.985837936401367,597461500.0
2005-11-01,48.560001373291016,51.34000015258789,46.72999954223633,49.54999923706055,29.419254302978516,421911900.0
2005-12-01,49.95000076293945,53.189998626708984,49.459999084472656,50.310001373291016,29.87049102783203,362386100.0
2006-01-01,50.630001068115234,58.279998779296875,50.630001068115234,57.65999984741211,34.32401657104492,445269600.0
2006-02-01,57.4900016784668,58.06999969482422,51.09000015258789,52.34000015258789,31.157102584838867,554313800.0
2006-03-01,52.7400016784668,55.70000076293945,50.54999923706055,54.400001525878906,32.38337707519531,511031000.0
2006-04-01,54.75,59.849998474121094,54.25,57.13999938964844,34.115234375,424460600.0
2006-05-01,57.54999923706055,60.150001525878906,52.150001525878906,55.54999923706055,33.16592025756836,557877800.0
2006-06-01,55.0,57.18000030517578,50.0099983215332,56.75,33.88238525390625,676643200.0
2006-07-01,57.04999923706055,58.97999954223633,54.25,58.650001525878906,35.14634323120117,367825600.0
2006-08-01,58.540000915527344,59.880001068115234,55.540000915527344,55.66999816894531,33.360557556152344,363097400.0
2006-09-01,56.0,57.27000045776367,50.16999816894531,53.45000076293945,32.030208587646484,517274100.0
2006-10-01,53.220001220703125,57.45000076293945,50.20000076293945,55.72999954223633,33.51091766357422,565978700.0
2006-11-01,55.619998931884766,60.83000183105469,54.720001220703125,60.5099983215332,36.385154724121094,450946200.0
2006-12-01,60.11000061035156,62.130001068115234,58.189998626708984,58.630001068115234,35.25471878051758,362478200.0
2007-01-01,58.310001373291016,58.38999938964844,53.88999938964844,58.09000015258789,35.034400939941406,650083100.0
2007-02-01,58.099998474121094,59.529998779296875,56.45000076293945,56.900001525878906,34.31669998168945,416980800.0
2007-03-01,56.31999969482422,61.15999984741211,54.939998626708984,60.279998779296875,36.355201721191406,570962300.0
2007-04-01,60.2599983215332,64.75,60.189998626708984,63.369998931884766,38.344154357910156,353589200.0
2007-05-01,63.439998626708984,69.06999969482422,62.97999954223633,68.30000305175781,41.32723617553711,454866200.0
2007-06-01,68.63999938964844,71.44999694824219,66.79000091552734,68.98999786376953,41.7447395324707,405407800.0
2007-07-01,69.11000061035156,74.7300033569336,68.11000061035156,69.0,41.872047424316406,519811400.0
2007-08-01,68.66999816894531,70.30000305175781,62.72999954223633,69.83000183105469,42.37571716308594,619540900.0
2007-09-01,69.5999984741211,76.30000305175781,68.77999877929688,74.80000305175781,45.39169692993164,347598700.0
2007-10-01,74.75,78.5,72.66999816894531,76.69999694824219,46.66718673706055,486212900.0
2007-11-01,75.56999969482422,77.75,69.61000061035156,73.47000122070312,44.70189666748047,510613800.0
2007-12-01,72.87999725341797,80.5999984741211,72.87999725341797,79.3499984741211,48.2795295715332,338488100.0
2008-01-01,79.94999694824219,80.75,62.970001220703125,69.5999984741211,42.45629119873047,611609700.0
2008-02-01,70.5199966430664,79.0199966430664,66.93000030517578,76.05000305175781,46.390804290771484,446371500.0
2008-03-01,76.0999984741211,77.7300033569336,68.8499984741211,74.05999755859375,45.17690658569336,534668200.0
2008-04-01,73.80000305175781,85.29000091552734,73.3499984741211,81.75,50.01142120361328,466347800.0
2008-05-01,80.72000122070312,91.41999816894531,78.43000030517578,86.0,52.61140441894531,565475400.0
2008-06-01,85.58000183105469,89.72000122070312,83.38999938964844,88.4800033569336,54.12858963012695,637709600.0
2008-07-01,88.16999816894531,90.16000366210938,71.8499984741211,74.4000015258789,45.635196685791016,850202500.0
2008-08-01,74.44999694824219,76.91000366210938,68.3499984741211,74.6500015258789,45.78852844238281,723578600.0
2008-09-01,72.0999984741211,78.0999984741211,59.130001068115234,63.29999923706055,38.82672119140625,1015421500.0
2008-10-01,62.70000076293945,69.91999816894531,38.84000015258789,51.400001525878906,31.62919044494629,1369309600.0
2008-11-01,50.599998474121094,53.29999923706055,39.81999969482422,50.279998779296875,30.93999671936035,875175200.0
2008-12-01,48.25,50.790000915527344,40.529998779296875,47.77000045776367,29.395463943481445,777758400.0
2009-01-01,48.20000076293945,53.189998626708984,43.959999084472656,46.91999816894531,29.02220344543457,845359300.0
2009-02-01,45.939998626708984,50.77000045776367,40.279998779296875,41.130001068115234,25.440805435180664,755773300.0
2009-03-01,40.189998626708984,46.650001525878906,37.400001525878906,42.459999084472656,26.26348114013672,829776000.0
2009-04-01,41.5,47.75,41.470001220703125,45.779998779296875,28.46259117126465,464059600.0
2009-05-01,45.959999084472656,52.349998474121094,45.7400016784668,51.68000030517578,32.13077926635742,452274600.0
2009-06-01,52.68000030517578,57.709999084472656,46.310001373291016,48.04999923706055,29.873903274536133,513829100.0
2009-07-01,48.58000183105469,51.66999816894531,43.65999984741211,50.619998931884766,31.632564544677734,486007800.0
2009-08-01,51.4900016784668,53.459999084472656,48.7400016784668,51.16999816894531,31.97626304626465,353752200.0
2009-09-01,51.02000045776367,56.279998779296875,49.90999984741211,53.91999816894531,33.69474792480469,382857800.0
2009-10-01,53.900001525878906,60.560001373291016,51.34000015258789,55.25,34.67925262451172,487791200.0
2009-11-01,55.63999938964844,59.130001068115234,54.689998626708984,56.81999969482422,35.66469955444336,388171300.0
2009-12-01,57.58000183105469,58.2599983215332,54.16999816894531,57.0099983215332,35.78395462036133,324603500.0
2010-01-01,57.91999816894531,60.869998931884766,54.220001220703125,54.5,34.394676208496094,396907400.0
2010-02-01,55.150001525878906,57.560001373291016,52.66999816894531,56.13999938964844,35.42965316772461,437318700.0
2010-03-01,56.400001525878906,59.41999816894531,55.720001220703125,57.52000045776367,36.30057907104492,403215500.0
2010-04-01,58.09000015258789,62.29999923706055,58.040000915527344,59.90999984741211,37.9412841796875,429168600.0
2010-05-01,60.16999816894531,61.06999969482422,50.150001525878906,53.04999923706055,33.5968017578125,634741300.0
2010-06-01,52.16999816894531,56.70000076293945,49.56999969482422,49.68000030517578,31.462553024291992,493543000.0
2010-07-01,49.849998474121094,54.720001220703125,48.560001373291016,53.84000015258789,34.25257873535156,323089600.0
2010-08-01,54.849998474121094,56.310001373291016,50.33000183105469,51.20000076293945,32.57304000854492,319719700.0
2010-09-01,52.04999923706055,56.75,51.970001220703125,56.060001373291016,35.66493606567383,308127200.0
2010-10-01,56.599998474121094,60.290000915527344,55.68000030517578,59.2400016784668,37.86128616333008,284559500.0
2010-11-01,59.83000183105469,63.88999938964844,59.06999969482422,62.709999084472656,40.079010009765625,347299600.0
2010-12-01,63.7400016784668,68.5,63.7400016784668,68.25,43.619728088378906,229401100.0
2011-01-01,68.9000015258789,73.1500015258789,67.48999786376953,73.1500015258789,46.959381103515625,299608500.0
2011-02-01,73.44000244140625,78.69000244140625,71.22000122070312,78.54000091552734,50.41954803466797,318369100.0
2011-03-01,79.0,80.97000122070312,72.9000015258789,79.75,51.19631576538086,413631600.0
2011-04-01,80.44999694824219,80.9000015258789,75.19000244140625,80.4800033569336,51.83888244628906,338542000.0
2011-05-01,80.6500015258789,80.80000305175781,72.27999877929688,77.11000061035156,49.66819763183594,569581000.0
2011-06-01,76.91999816894531,77.25,70.44999694824219,75.3499984741211,48.53453826904297,516569900.0
2011-07-01,75.19000244140625,79.97000122070312,74.55000305175781,76.44999694824219,49.42465591430664,358764200.0
2011-08-01,77.80000305175781,77.8499984741211,61.099998474121094,68.63999938964844,44.37550735473633,785263500.0
2011-09-01,68.75,69.6500015258789,57.95000076293945,58.5099983215332,37.82651138305664,534809900.0
2011-10-01,57.84000015258789,73.19000244140625,54.2599983215332,69.70999908447266,45.24421310424805,500005200.0
2011-11-01,66.9800033569336,72.9000015258789,63.83000183105469,70.87000274658203,45.997093200683594,430419400.0
2011-12-01,70.68000030517578,72.16999816894531,64.80000305175781,69.12999725341797,44.86779022216797,298820600.0
2012-01-01,70.5999984741211,73.16000366210938,68.73999786376953,70.69000244140625,46.074459075927734,289250700.0
2012-02-01,71.33000183105469,76.5,70.81999969482422,74.87999725341797,48.80542755126953,278565200.0
2012-03-01,75.20999908447266,75.76000213623047,70.16999816894531,71.75,46.765357971191406,322026400.0
2012-04-01,71.56999969482422,72.98999786376953,67.68000030517578,71.23999786376953,46.6122932434082,276668900.0
2012-05-01,71.37999725341797,72.7699966430664,62.540000915527344,63.630001068115234,41.63307571411133,378774200.0
2012-06-01,62.349998474121094,66.5,61.11000061035156,66.37000274658203,43.425865173339844,344107700.0
2012-07-01,66.37000274658203,70.68000030517578,64.63999938964844,69.6500015258789,45.792083740234375,291007200.0
2012-08-01,69.91000366210938,73.02999877929688,68.16000366210938,71.52999877929688,47.028076171875,212709700.0
2012-09-01,71.45999908447266,77.3499984741211,70.4000015258789,73.43000030517578,48.27726745605469,206863800.0
2012-10-01,73.94000244140625,75.19000244140625,71.0199966430664,71.94000244140625,47.50944137573242,236902800.0
2012-11-01,71.66000366210938,73.05999755859375,67.7699966430664,71.05999755859375,46.92827224731445,234855900.0
2012-12-01,71.5999984741211,73.38999938964844,69.56999969482422,71.41999816894531,47.16602325439453,198245000.0
2013-01-01,72.94999694824219,78.58999633789062,72.0,77.3499984741211,51.342506408691406,195100300.0
2013-02-01,77.76000213623047,79.51000213623047,75.45999908447266,77.69000244140625,51.568180084228516,199333200.0
2013-03-01,77.37999725341797,80.13999938964844,76.8499984741211,79.30999755859375,52.64350891113281,177628200.0
2013-04-01,79.30999755859375,79.62000274658203,73.5199966430664,78.2699966430664,52.18598556518555,304250000.0
2013-05-01,77.5999984741211,83.94999694824219,76.95999908447266,80.5,53.67283248901367,262859500.0
2013-06-01,80.80000305175781,81.9000015258789,76.0199966430664,78.30000305175781,52.206016540527344,273290600.0
2013-07-01,78.79000091552734,83.95999908447266,78.3499984741211,82.41999816894531,55.216339111328125,202353100.0
2013-08-01,83.08999633789062,83.8499984741211,79.83000183105469,81.56999969482422,54.64689254760742,187728600.0
2013-09-01,82.38999938964844,85.73999786376953,81.7699966430664,82.91000366210938,55.54460906982422,173557100.0
2013-10-01,82.68000030517578,87.62000274658203,81.30999755859375,86.38999938964844,58.144466400146484,242185700.0
2013-11-01,86.36000061035156,88.23999786376953,85.0,86.44000244140625,58.178131103515625,191308800.0
2013-12-01,86.52999877929688,88.54000091552734,84.73999786376953,88.51000213623047,59.57133483886719,223098900.0
2014-01-01,87.9800033569336,88.23999786376953,83.02999877929688,83.37999725341797,56.37999725341797,265078800.0
2014-02-01,83.30000305175781,88.4800033569336,81.77999877929688,87.6500015258789,59.26728439331055,258023600.0
2014-03-01,87.12000274658203,89.58999633789062,85.97000122070312,89.05999755859375,60.220703125,209073300.0
2014-04-01,89.08999633789062,94.66000366210938,88.22000122070312,93.73999786376953,63.696964263916016,236318700.0
2014-05-01,93.61000061035156,95.43000030517578,92.93000030517578,95.30999755859375,64.76380920410156,159239500.0
2014-06-01,95.4000015258789,101.5199966430664,94.91999816894531,100.0999984741211,68.01864624023438,181265500.0
2014-07-01,100.3499984741211,100.97000122070312,96.55999755859375,96.62999725341797,65.96559143066406,185253500.0
2014-08-01,96.36000061035156,98.87000274658203,94.48999786376953,98.73999786376953,67.40599060058594,185743000.0
2014-09-01,98.5999984741211,98.69000244140625,90.05999755859375,90.62000274658203,61.862823486328125,262542000.0
2014-10-01,90.61000061035156,91.05999755859375,77.51000213623047,87.41999816894531,59.985355377197266,768998500.0
2014-11-01,87.4800033569336,89.22000122070312,79.58000183105469,79.81999969482422,54.77045440673828,420955300.0
2014-12-01,79.38999938964844,82.61000061035156,72.51000213623047,79.16000366210938,54.31755065917969,781838600.0
2015-01-01,78.7300033569336,79.79000091552734,71.69999694824219,75.55000305175781,52.16251754760742,661937100.0
2015-02-01,76.4800033569336,82.43000030517578,75.95999908447266,79.0199966430664,54.558319091796875,482396800.0
2015-03-01,78.86000061035156,79.2300033569336,73.81999969482422,77.58000183105469,53.564090728759766,369338300.0
2015-04-01,77.83000183105469,83.37999725341797,77.0199966430664,82.68000030517578,57.47319412231445,287119800.0
2015-05-01,82.76000213623047,83.66000366210938,77.9800033569336,78.38999938964844,54.491127014160156,250016900.0
2015-06-01,78.58999633789062,79.11000061035156,74.58000183105469,75.16000366210938,52.24585723876953,243092900.0
2015-07-01,75.30999755859375,75.33999633789062,68.20999908447266,69.37999725341797,48.54836654663086,318690800.0
2015-08-01,68.63999938964844,70.73999786376953,58.7400016784668,66.43000030517578,46.484130859375,486283800.0
2015-09-01,64.5199966430664,66.44000244140625,59.38999938964844,61.20000076293945,42.824459075927734,377168200.0
2015-10-01,61.97999954223633,69.66999816894531,60.5099983215332,68.02999877929688,47.954864501953125,438010500.0
2015-11-01,67.62000274658203,71.93000030517578,65.19999694824219,68.0199966430664,47.947792053222656,320363500.0
2015-12-01,68.08000183105469,68.62000274658203,58.209999084472656,60.31999969482422,42.52002716064453,554894900.0
2016-01-01,60.15999984741211,60.779998779296875,49.93000030517578,58.209999084472656,41.404335021972656,614673100.0
2016-02-01,57.2400016784668,58.52000045776367,52.369998931884766,56.58000183105469,40.24492645263672,584068500.0
2016-03-01,56.97999954223633,64.27999877929688,56.400001525878906,61.88999938964844,44.02187728881836,497520400.0
2016-04-01,60.81999969482422,68.81999969482422,59.939998626708984,67.5,48.35502624511719,377361300.0
2016-05-01,67.37999725341797,67.91999816894531,63.5,66.87000274658203,47.903717041015625,290212200.0
2016-06-01,66.22000122070312,70.26000213623047,64.11000061035156,68.23999786376953,48.8851432800293,332050300.0
2016-07-01,68.16000366210938,69.81999969482422,65.69000244140625,67.37999725341797,48.5869026184082,241065400.0
2016-08-01,66.79000091552734,71.0,64.56999969482422,68.51000213623047,49.4017333984375,354955200.0
2016-09-01,68.22000122070312,71.94000244140625,66.13999938964844,70.61000061035156,50.916019439697266,400166200.0
2016-10-01,70.7300033569336,71.9800033569336,68.5,68.62000274658203,49.78012466430664,264801500.0
2016-11-01,69.12999725341797,75.12000274658203,67.0,74.43000030517578,53.9949836730957,368265600.0
2016-12-01,75.80999755859375,78.44999694824219,74.36000061035156,75.31999969482422,54.64061737060547,290149800.0
2017-01-01,76.11000061035156,76.80999755859375,72.12999725341797,72.9000015258789,53.164634704589844,227973500.0
2017-02-01,73.29000091552734,73.77999877929688,70.62999725341797,71.37999725341797,52.05612564086914,246765900.0
2017-03-01,72.04000091552734,73.13999938964844,67.86000061035156,69.9000015258789,50.9767951965332,382138100.0
2017-04-01,70.01000213623047,71.48999786376953,67.11000061035156,67.83999633789062,49.77123260498047,282260400.0
2017-05-01,67.81999969482422,68.87000274658203,65.0999984741211,65.44000244140625,48.01047134399414,336386700.0
2017-06-01,65.47000122070312,67.55000305175781,63.63999938964844,64.91999816894531,47.62895965576172,412892800.0
2017-07-01,65.1500015258789,67.12999725341797,63.290000915527344,66.62000274658203,49.2126579284668,310718600.0
2017-08-01,66.66000366210938,66.98999786376953,61.79999923706055,62.970001220703125,46.51637649536133,283553400.0
2017-09-01,63.06999969482422,68.9000015258789,62.90999984741211,68.4800033569336,50.58665466308594,259606700.0
2017-10-01,67.75,68.93000030517578,66.33999633789062,67.91000366210938,50.826229095458984,214843500.0
2017-11-01,68.31999969482422,70.47000122070312,66.91000366210938,69.0999984741211,51.71683120727539,262583400.0
2017-12-01,69.58999633789062,72.72000122070312,66.69000244140625,72.26000213623047,54.08190155029297,222031900.0
2018-01-01,72.62000274658203,78.38999938964844,72.38999938964844,74.8499984741211,56.39338302612305,296575500.0
2018-02-01,74.94999694824219,75.66999816894531,64.44999694824219,66.73999786376953,50.283145904541016,396020700.0
2018-03-01,66.66999816894531,69.0199966430664,65.6500015258789,67.41000366210938,50.78794479370117,298143200.0
2018-04-01,67.1500015258789,74.66999816894531,64.93000030517578,73.80999755859375,56.00575637817383,325302000.0
2018-05-01,73.44000244140625,79.41999816894531,72.43000030517578,76.0199966430664,57.68265914916992,368692400.0
2018-06-01,76.27999877929688,77.6500015258789,73.13999938964844,75.94000244140625,57.621952056884766,307137000.0
2018-07-01,75.41000366210938,78.0,73.9800033569336,77.12000274658203,58.91261291503906,249231000.0
2018-08-01,76.44999694824219,76.5,71.69999694824219,74.44000244140625,56.865325927734375,256055200.0
2018-09-01,74.77999877929688,77.01000213623047,71.77999877929688,75.73999786376953,57.8583869934082,231780300.0
2018-10-01,76.0199966430664,78.36000061035156,64.37000274658203,67.16000366210938,51.65684127807617,434624500.0
2018-11-01,67.30000305175781,70.37000274658203,63.439998626708984,66.11000061035156,50.849220275878906,403394800.0
2018-12-01,67.62000274658203,67.98999786376953,53.36000061035156,57.349998474121094,44.11137771606445,477197000.0
2019-01-01,56.439998626708984,64.08000183105469,56.150001525878906,63.779998779296875,49.51595687866211,333689000.0
2019-02-01,64.47000122070312,66.93000030517578,61.869998931884766,65.25,50.657196044921875,209874900.0
2019-03-01,65.5999984741211,67.41999816894531,63.310001373291016,66.12000274658203,51.332637786865234,306595100.0
2019-04-01,66.55999755859375,68.80999755859375,65.61000061035156,66.11000061035156,51.7274169921875,252909800.0
2019-05-01,66.12999725341797,66.33000183105469,58.77000045776367,58.77000045776367,45.98426818847656,333142100.0
2019-06-01,59.16999816894531,63.93000030517578,59.08000183105469,63.709999084472656,49.84953689575195,291847000.0
2019-07-01,64.5,64.70999908447266,61.7400016784668,62.70000076293945,49.507080078125,225597100.0
2019-08-01,62.0099983215332,62.29999923706055,55.54999923706055,57.47999954223633,45.38542556762695,382618500.0
2019-09-01,56.54999923706055,63.650001525878906,56.380001068115234,59.20000076293945,46.74352264404297,350628200.0
2019-10-01,59.400001525878906,60.060001373291016,55.63999938964844,57.959999084472656,46.1829833984375,317614100.0
2019-11-01,58.25,61.83000183105469,58.09000015258789,58.88999938964844,46.92401885986328,264399100.0
2019-12-01,59.09000015258789,62.439998626708984,57.79999923706055,60.040000915527344,47.84035110473633,283019400.0
2020-01-01,60.439998626708984,61.310001373291016,53.15999984741211,53.439998626708984,44.282718658447266,349279400.0
2020-02-01,53.369998931884766,55.400001525878906,43.52000045776367,45.27000045776367,37.51270294189453,485131500.0
2020-03-01,46.279998779296875,47.9900016784668,22.8799991607666,29.059999465942383,24.080385208129883,985547400.0
2020-04-01,28.1200008392334,39.08000183105469,27.229999542236328,38.0,32.19306945800781,926736400.0
2020-05-01,37.220001220703125,40.36000061035156,34.29999923706055,38.7599983215332,32.83693313598633,580936200.0
2020-06-01,38.70000076293945,46.880001068115234,36.31999969482422,37.849998474121094,32.06599426269531,675198700.0
2020-07-01,38.0,38.54999923706055,34.2400016784668,36.029998779296875,30.91554069519043,526808900.0
2020-08-01,36.02000045776367,39.529998779296875,35.36000061035156,35.650001525878906,30.589479446411133,417823100.0
2020-09-01,35.4900016784668,35.900001525878906,29.540000915527344,29.950000762939453,25.698593139648438,599301300.0
2020-10-01,29.6200008392334,31.649999618530273,26.979999542236328,28.719999313354492,25.04862403869629,603600500.0
2020-11-01,29.110000610351562,40.41999816894531,28.56999969482422,36.7599983215332,32.06083679199219,850894000.0
2020-12-01,37.779998779296875,42.08000183105469,36.689998626708984,37.900001525878906,33.05511474609375,675059500.0
2021-01-01,38.34000015258789,45.0,37.5099983215332,39.31999969482422,34.75225067138672,652916700.0
2021-02-01,39.79999923706055,50.810001373291016,38.939998626708984,48.150001525878906,42.55647659301758,628897300.0
2021-03-01,49.41999816894531,54.369998931884766,47.2599983215332,49.060001373291016,43.36076354980469,885872600.0
2021-04-01,49.279998779296875,51.290000915527344,46.25,49.38999938964844,44.11558532714844,555156100.0
2021-05-01,49.959999084472656,55.13999938964844,49.79999923706055,52.209999084472656,46.634429931640625,623988300.0
2021-06-01,53.2400016784668,56.650001525878906,52.290000915527344,53.869998931884766,48.11716079711914,641287000.0
2021-07-01,55.099998474121094,55.27000045776367,46.29999923706055,49.38999938964844,44.56644058227539,600481300.0
2021-08-01,49.41999816894531,50.619998931884766,45.13999938964844,48.400001525878906,43.673126220703125,557580700.0
2021-09-01,48.349998474121094,53.83000183105469,46.470001220703125,52.09000015258789,47.00275421142578,681521800.0
2021-10-01,52.470001220703125,59.40999984741211,52.470001220703125,57.470001220703125,52.48734664916992,694428900.0
2021-11-01,58.040000915527344,59.400001525878906,54.13999938964844,54.59000015258789,49.85703659057617,599113400.0
