Date,Open,High,Low,Close,Adj Close,Volume
2000-09-01,33.04999923706055,37.79999923706055,30.149999618530273,30.860000610351562,30.860000610351562,1641888.0
2000-11-01,33.150001525878906,35.849998474121094,32.099998474121094,33.79999923706055,33.79999923706055,1259132.0
2000-12-01,33.900001525878906,34.04999923706055,25.5,26.799999237060547,26.799999237060547,1244493.0
2001-01-01,27.25,32.70000076293945,26.600000381469727,28.700000762939453,28.700000762939453,1418354.0
2001-02-01,28.950000762939453,31.8799991607666,27.34000015258789,27.420000076293945,27.420000076293945,1323734.0
2001-03-01,27.450000762939453,29.149999618530273,25.700000762939453,26.399999618530273,26.399999618530273,1461571.0
2001-05-01,28.5,30.200000762939453,27.049999237060547,28.3700008392334,28.3700008392334,1209471.0
2001-06-01,28.25,29.6299991607666,25.100000381469727,26.25,26.25,1579933.0
2001-08-01,26.649999618530273,28.420000076293945,26.280000686645508,27.200000762939453,27.200000762939453,1463964.0
2001-09-01,27.049999237060547,29.979999542236328,20.299999237060547,23.43000030517578,23.43000030517578,926078.0
2001-10-01,22.799999237060547,23.979999542236328,20.799999237060547,21.18000030517578,21.18000030517578,1379829.0
2001-11-01,21.18000030517578,22.399999618530273,16.700000762939453,19.440000534057617,19.440000534057617,1511304.0
2001-12-01,19.399999618530273,21.43000030517578,17.799999237060547,19.84000015258789,19.84000015258789,1268254.0
2002-01-01,20.0,22.0,17.799999237060547,19.479999542236328,19.479999542236328,1581339.0
2002-02-01,19.469999313354492,21.850000381469727,19.09000015258789,21.850000381469727,21.850000381469727,1499673.0
2002-03-01,21.780000686645508,26.3799991607666,21.6200008392334,26.229999542236328,26.229999542236328,1641453.0
2002-04-01,26.459999084472656,28.350000381469727,23.309999465942383,27.290000915527344,27.290000915527344,1848411.0
2002-05-01,27.25,29.540000915527344,24.399999618530273,25.350000381469727,25.350000381469727,1956382.0
2002-06-01,25.260000228881836,27.049999237060547,23.799999237060547,26.860000610351562,26.860000610351562,1480771.0
2002-07-01,26.799999237060547,28.100000381469727,25.729999542236328,27.020000457763672,27.020000457763672,1677541.0
2002-08-01,27.059999465942383,30.31999969482422,26.0,28.979999542236328,28.979999542236328,1816652.0
2002-10-01,30.600000381469727,31.18000030517578,26.530000686645508,27.219999313354492,27.219999313354492,1948709.0
2002-11-01,27.219999313354492,27.559999465942383,24.81999969482422,26.889999389648438,26.889999389648438,1620891.0
2003-01-01,31.549999237060547,35.20000076293945,29.75,33.5099983215332,33.5099983215332,1943096.0
2003-02-01,33.33000183105469,39.9900016784668,32.650001525878906,36.599998474121094,36.599998474121094,1766013.0
2003-03-01,35.849998474121094,37.95000076293945,26.299999237060547,31.040000915527344,31.040000915527344,1693911.0
2003-04-01,30.399999618530273,31.5,25.040000915527344,25.799999237060547,25.799999237060547,1516421.0
2003-05-01,26.0,29.649999618530273,25.229999542236328,29.559999465942383,29.559999465942383,1669673.0
2003-07-01,30.1200008392334,32.04999923706055,29.170000076293945,30.540000915527344,30.540000915527344,1606181.0
2003-08-01,30.799999237060547,32.849998474121094,30.100000381469727,31.56999969482422,31.56999969482422,1784765.0
2003-09-01,31.280000686645508,31.399999618530273,26.649999618530273,29.200000762939453,29.200000762939453,1683600.0
2003-10-01,29.049999237060547,32.599998474121094,28.260000228881836,29.110000610351562,29.110000610351562,1779100.0
2003-11-01,29.229999542236328,33.54999923706055,28.469999313354492,30.40999984741211,30.40999984741211,1632868.0
2003-12-01,30.260000228881836,33.93000030517578,29.65999984741211,32.52000045776367,32.52000045776367,1599008.0
2004-01-01,32.400001525878906,36.369998931884766,32.27000045776367,33.04999923706055,33.04999923706055,1903087.0
2004-03-01,36.15999984741211,38.5,34.75,35.7599983215332,35.7599983215332,2041599.0
2004-04-01,35.81999969482422,38.29999923706055,33.29999923706055,37.380001068115234,37.380001068115234,2019727.0
2004-05-01,37.38999938964844,41.849998474121094,37.25,39.880001068115234,39.880001068115234,1949567.0
2004-06-01,40.400001525878906,42.45000076293945,35.52000045776367,37.04999923706055,37.04999923706055,2004205.0
2004-07-01,37.04999923706055,43.849998474121094,36.689998626708984,43.79999923706055,43.79999923706055,1820316.0
2004-09-01,42.11000061035156,50.470001220703125,42.11000061035156,49.63999938964844,49.63999938964844,2097767.0
2004-10-01,49.63999938964844,55.66999816894531,49.20000076293945,51.7599983215332,51.7599983215332,2157611.0
2004-11-01,51.81999969482422,52.5,45.25,49.130001068115234,49.130001068115234,1920477.0
2004-12-01,49.06999969482422,49.119998931884766,40.25,43.45000076293945,43.45000076293945,1899663.0
2005-01-01,43.099998474121094,49.75,41.25,48.20000076293945,48.20000076293945,1968166.0
2005-02-01,48.209999084472656,52.279998779296875,44.599998474121094,51.75,51.75,1686561.0
2005-03-01,51.77000045776367,57.599998474121094,50.650001525878906,55.400001525878906,55.400001525878906,2181030.0
2005-04-01,55.20000076293945,58.279998779296875,49.5,49.720001220703125,49.720001220703125,2196698.0
2005-06-01,51.95000076293945,60.95000076293945,51.93000030517578,56.5,56.5,2242541.0
2005-07-01,56.599998474121094,62.099998474121094,56.099998474121094,60.56999969482422,60.56999969482422,2135377.0
2005-08-01,60.5099983215332,70.8499984741211,60.5099983215332,68.94000244140625,68.94000244140625,2488887.0
2005-09-01,68.69999694824219,69.66000366210938,62.54999923706055,66.23999786376953,66.23999786376953,2269251.0
2005-10-01,66.19999694824219,66.62000274658203,59.150001525878906,59.7599983215332,59.7599983215332,2023131.0
2005-11-01,59.7599983215332,62.150001525878906,55.400001525878906,57.31999969482422,57.31999969482422,1971974.0
2005-12-01,57.43000030517578,61.900001525878906,56.900001525878906,61.040000915527344,61.040000915527344,1891467.0
2006-02-01,67.7300033569336,69.0,57.5,61.40999984741211,61.40999984741211,2326517.0
2006-03-01,61.58000183105469,67.30000305175781,59.25,66.62999725341797,66.62999725341797,2386391.0
2006-04-01,66.25,75.3499984741211,65.5999984741211,71.87999725341797,71.87999725341797,2170291.0
2006-05-01,71.75,74.98999786376953,67.41999816894531,71.29000091552734,71.29000091552734,2533163.0
2006-06-01,71.26000213623047,74.1500015258789,68.0999984741211,73.9800033569336,73.9800033569336,2237163.0
2006-07-01,73.94999694824219,78.4000015258789,71.6500015258789,74.4000015258789,74.4000015258789,1871824.0
2006-08-01,74.4000015258789,77.44999694824219,68.6500015258789,70.26000213623047,70.26000213623047,2089659.0
2006-09-01,70.3499984741211,70.4000015258789,59.52000045776367,62.90999984741211,62.90999984741211,2605508.0
2006-11-01,58.599998474121094,63.79999923706055,54.86000061035156,63.130001068115234,63.130001068115234,3672965.0
2006-12-01,62.849998474121094,64.1500015258789,59.900001525878906,61.04999923706055,61.04999923706055,3343134.0
2007-01-01,60.97999954223633,61.54999923706055,49.900001525878906,58.13999938964844,58.13999938964844,5193859.0
2007-02-01,57.88999938964844,62.25,56.619998931884766,61.790000915527344,61.790000915527344,5154484.0
2007-03-01,61.81999969482422,68.08999633789062,56.099998474121094,65.87000274658203,65.87000274658203,4948480.0
2007-05-01,65.66000366210938,66.37999725341797,60.68000030517578,64.01000213623047,64.01000213623047,4884743.0
2007-06-01,64.2300033569336,71.05999755859375,63.79999923706055,70.68000030517578,70.68000030517578,4625026.0
2007-08-01,77.94000244140625,78.7699966430664,68.62999725341797,74.04000091552734,74.04000091552734,5184742.0
2007-09-01,73.9000015258789,83.9000015258789,73.4800033569336,81.66000366210938,81.66000366210938,5103484.0
2007-10-01,81.75,95.27999877929688,78.3499984741211,94.52999877929688,94.52999877929688,6263924.0
2007-11-01,95.1500015258789,99.29000091552734,88.44999694824219,88.70999908447266,88.70999908447266,6632640.0
2007-12-01,88.79000091552734,97.91999816894531,85.81999969482422,95.9800033569336,95.9800033569336,4496780.0
2008-01-01,96.05000305175781,100.08999633789062,86.11000061035156,91.75,91.75,5744195.0
2008-02-01,91.36000061035156,103.05000305175781,86.23999786376953,101.83999633789062,101.83999633789062,5352385.0
2008-03-01,101.62999725341797,111.80000305175781,98.6500015258789,101.58000183105469,101.58000183105469,6349475.0
